strategy_key,strategy_label,signal_key,signal_label,entry_key,entry_label,exit_key,exit_label,signal_params,description,skipped_stop_broken,trades,completed_trades,win_rate,trade_win_rate,avg_return,avg_trade_return,median_return,median_trade_return,total_return,sum_trade_returns,max_drawdown,trade_sequence_drawdown,worst_trade_return,tail_return_10,avg_holding_days,avg_days,profit_factor,stop_hit_rate,max_hold_exit_rate,sample_gate_pass,edge_gate_pass,sample_gate_status,edge_gate_status,gate_sample,gate_median_trade_return,gate_profit_factor,time_gate_pass,time_gate_status,time_gate_unavailable_reason,time_stability_status,eligible_years,joint_positive_years,joint_positive_year_ratio,positive_year_ratio,median_annual_avg_trade_return,minimum_annual_avg_trade_return,median_annual_profit_factor,minimum_annual_profit_factor,annual_median_trade_return,loyo_fold_count,loyo_pass_count,loyo_pass_ratio,worst_loyo_avg_trade_return,worst_loyo_profit_factor,omitted_year_causing_worst_avg,omitted_year_causing_worst_pf,available_neighbors,eligible_neighbors,neighbor_pass_ratio,raw_eligible_neighbors,raw_neighbor_edge_pass_ratio,effective_eligible_neighbors,effective_neighbor_edge_pass_ratio,parameter_gate_pass,parameter_gate_status,parameter_gate_unavailable_reason,neighbor_median_return_min,neighbor_median_return_max,neighbor_drawdown_min,neighbor_drawdown_max,parameter_stability_status,mandatory_gates_pass,mandatory_gates_passed,mandatory_gate_status,qualification_tier,qualification_reason,qualification_tier_rank,robustness_tier,robustness_tier_rank,regime_stability_status,qualification_rank
score_bo_l10_rm002_erp010__first_signal__low10,Score BO L10 R20>=-0.02 ER20>=0.10 / First signal / Low10 trailing,score_bo_l10_rm002_erp010,Score BO L10 R20>=-0.02 ER20>=0.10,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",36,16154,16154,0.4209483719202674,0.4209483719202674,0.004082541531901738,0.004082541531901738,-0.003532495620881369,-0.003532495620881369,3.849649379216005e+22,65.94937590634068,-0.9999999992529716,-0.9999999992529716,-0.30918057369408336,-0.030022023891321147,19.589513433205397,19.589513433205397,1.3834819079120917,0.9753621394081962,0.024637860591803888,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.003918910464578532,-0.008411668128004784,1.242545708222675,0.45827725806319075,-0.004570608791522155,8,8,1.0,0.002453113853208934,1.2198736641086494,2023,2023,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.003641956087769958,-0.0034400457215797414,-0.9999999998959415,-0.9999999953333731,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,11
score_bo_l10_rp000_erp010__first_signal__low10,Score BO L10 R20>=0.00 ER20>=0.10 / First signal / Low10 trailing,score_bo_l10_rp000_erp010,Score BO L10 R20>=0.00 ER20>=0.10,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",36,16154,16154,0.4209483719202674,0.4209483719202674,0.004082541531901738,0.004082541531901738,-0.003532495620881369,-0.003532495620881369,3.849649379216005e+22,65.94937590634068,-0.9999999992529716,-0.9999999992529716,-0.30918057369408336,-0.030022023891321147,19.589513433205397,19.589513433205397,1.3834819079120917,0.9753621394081962,0.024637860591803888,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.003918910464578532,-0.008411668128004784,1.242545708222675,0.45827725806319075,-0.004570608791522155,8,8,1.0,0.002453113853208934,1.2198736641086494,2023,2023,5,5,1.0,5,1.0,4,1.0,True,Pass,,-0.004852672935804657,-0.0034400457215797414,-0.9999999998959415,-0.9999999953333731,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,12
score_bo_l10_rm002_erp015__first_signal__low10,Score BO L10 R20>=-0.02 ER20>=0.15 / First signal / Low10 trailing,score_bo_l10_rm002_erp015,Score BO L10 R20>=-0.02 ER20>=0.15,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",28,14987,14987,0.42770401014212317,0.42770401014212317,0.004033393649632518,0.004033393649632518,-0.0034400457215797414,-0.0034400457215797414,6.469923393592356e+20,60.448470627042546,-0.9999999995231832,-0.9999999995231832,-0.30918057369408336,-0.029931699787868915,19.736104624007474,19.736104624007474,1.3822211018593602,0.9743777940882098,0.02562220591179022,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.0038580551271888866,-0.009145906055824276,1.2483251632504935,0.42463273925625683,-0.003632567121605949,8,8,1.0,0.0024055046260923647,1.2177794697452986,2023,2023,3,3,1.0,3,1.0,2,1.0,True,Pass,,-0.003532495620881369,-0.0034400457215797414,-0.9999999995231832,-0.9999999940661907,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,13
score_bo_l10_rp000_erp015__first_signal__low10,Score BO L10 R20>=0.00 ER20>=0.15 / First signal / Low10 trailing,score_bo_l10_rp000_erp015,Score BO L10 R20>=0.00 ER20>=0.15,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",28,14987,14987,0.42770401014212317,0.42770401014212317,0.004033393649632518,0.004033393649632518,-0.0034400457215797414,-0.0034400457215797414,6.469923393592356e+20,60.448470627042546,-0.9999999995231832,-0.9999999995231832,-0.30918057369408336,-0.029931699787868915,19.736104624007474,19.736104624007474,1.3822211018593602,0.9743777940882098,0.02562220591179022,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.0038580551271888866,-0.009145906055824276,1.2483251632504935,0.42463273925625683,-0.003632567121605949,8,8,1.0,0.0024055046260923647,1.2177794697452986,2023,2023,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.004814133680565711,-0.0034400457215797414,-0.9999999995231832,-0.9999999940661907,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,14
score_bo_l10_rm002_erp005__first_signal__low10,Score BO L10 R20>=-0.02 ER20>=0.05 / First signal / Low10 trailing,score_bo_l10_rm002_erp005,Score BO L10 R20>=-0.02 ER20>=0.05,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",48,17196,17196,0.41992323796231684,0.41992323796231684,0.0039940715551726996,0.0039940715551726996,-0.003511197507412687,-0.003511197507412687,2.1369319171979124e+23,68.68205446274975,-0.9999999998959415,-0.9999999998959415,-0.30918057369408336,-0.030515809629631796,19.402070248895093,19.402070248895093,1.3700170710440942,0.9765061642242382,0.023493835775761807,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.0040645788901731315,-0.008473873598423862,1.2298427497464113,0.46935578373501696,-0.004892731483468525,8,8,1.0,0.002347632591982609,1.2079051969854064,2023,2023,3,3,1.0,3,1.0,2,1.0,True,Pass,,-0.0036048151907858133,-0.003511197507412687,-0.9999999998959415,-0.9999999992529716,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,15
score_bo_l10_rp000_erp005__first_signal__low10,Score BO L10 R20>=0.00 ER20>=0.05 / First signal / Low10 trailing,score_bo_l10_rp000_erp005,Score BO L10 R20>=0.00 ER20>=0.05,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",48,17196,17196,0.41992323796231684,0.41992323796231684,0.0039940715551726996,0.0039940715551726996,-0.003511197507412687,-0.003511197507412687,2.1369319171979124e+23,68.68205446274975,-0.9999999998959415,-0.9999999998959415,-0.30918057369408336,-0.030515809629631796,19.402070248895093,19.402070248895093,1.3700170710440942,0.9765061642242382,0.023493835775761807,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.0040645788901731315,-0.008473873598423862,1.2298427497464113,0.46935578373501696,-0.004892731483468525,8,8,1.0,0.002347632591982609,1.2079051969854064,2023,2023,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.0048718285661625265,-0.003511197507412687,-0.9999999998959415,-0.9999999990392888,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,16
score_bo_l20_rp002_erp010__first_signal__low10,Score BO L20 R20>=0.02 ER20>=0.10 / First signal / Low10 trailing,score_bo_l20_rp002_erp010,Score BO L20 R20>=0.02 ER20>=0.10,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",14,10928,10928,0.43502928257686674,0.43502928257686674,0.005026885353030523,0.005026885353030523,-0.0046482923319572916,-0.0046482923319572916,9.069673396135054e+18,54.93380313791756,-0.9999999851813733,-0.9999999851813733,-0.30918057369408336,-0.032862453003851474,19.0646046852123,19.0646046852123,1.411315791306197,0.9943265007320644,0.0056734992679355785,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.0035718042165872165,-0.009671823308371191,1.2151334606572697,0.4183728446440619,-0.00656610411050945,8,8,1.0,0.002653547077324311,1.2069469735634613,2023,2023,5,5,0.8,5,0.8,5,0.8,True,Pass,,-0.005802333960969739,-0.003641956087769958,-0.9999999993999321,-0.999999988259982,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,17
score_bo_l20_rp000_erp010__first_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / First signal / Low10 trailing,score_bo_l20_rp000_erp010,Score BO L20 R20>=0.00 ER20>=0.10,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",36,13745,13745,0.41942524554383415,0.41942524554383415,0.004168932774066607,0.004168932774066607,-0.003641956087769958,-0.003641956087769958,6.338262949537133e+19,57.30198097954551,-0.9999999953333731,-0.9999999953333731,-0.30918057369408336,-0.02972432025748628,19.51058566751546,19.51058566751546,1.3902848347535264,0.9769370680247362,0.023062931975263733,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.003195816065165754,-0.009011436940052457,1.2577180814020041,0.41778731507121025,-0.0040983361494841535,8,8,1.0,0.002381945035048027,1.2120290080592244,2023,2023,6,6,0.8333333333333334,6,0.8333333333333334,5,0.8,True,Pass,,-0.0046482923319572916,-0.0035267700420339426,-0.9999999997219883,-0.9999999851813733,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,18
score_bo_l20_rp002_erp005__first_signal__low10,Score BO L20 R20>=0.02 ER20>=0.05 / First signal / Low10 trailing,score_bo_l20_rp002_erp005,Score BO L20 R20>=0.02 ER20>=0.05,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",14,10975,10975,0.43544419134396356,0.43544419134396356,0.005021667544445436,0.005021667544445436,-0.00463774106762138,-0.00463774106762138,8.810275086504538e+18,55.112801300288666,-0.999999992896014,-0.999999992896014,-0.30918057369408336,-0.033152081177952916,19.06268792710706,19.06268792710706,1.4079523783700265,0.9942596810933941,0.005740318906605923,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.0037359802232994036,-0.009997130553089756,1.206881927171319,0.40976004526696697,-0.006659556891277672,8,8,1.0,0.002611753315730727,1.2022188746612077,2023,2023,4,4,0.75,4,0.75,4,0.75,True,Pass,,-0.005836103985277561,-0.0036048151907858133,-0.9999999997248361,-0.9999999851813733,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,19
score_bo_l20_rm002_erp010__first_signal__low10,Score BO L20 R20>=-0.02 ER20>=0.10 / First signal / Low10 trailing,score_bo_l20_rm002_erp010,Score BO L20 R20>=-0.02 ER20>=0.10,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",36,13745,13745,0.41942524554383415,0.41942524554383415,0.004168932774066607,0.004168932774066607,-0.003641956087769958,-0.003641956087769958,6.338262949537133e+19,57.30198097954551,-0.9999999953333731,-0.9999999953333731,-0.30918057369408336,-0.02972432025748628,19.51058566751546,19.51058566751546,1.3902848347535264,0.9769370680247362,0.023062931975263733,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.003195816065165754,-0.009011436940052457,1.2577180814020041,0.41778731507121025,-0.0040983361494841535,8,8,1.0,0.002381945035048027,1.2120290080592244,2023,2023,5,5,0.8,5,0.8,4,0.75,True,Pass,,-0.0042951662204339085,-0.0035267700420339426,-0.9999999997219883,-0.9999999940661907,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,20
score_bo_l20_rp000_erp005__first_signal__low10,Score BO L20 R20>=0.00 ER20>=0.05 / First signal / Low10 trailing,score_bo_l20_rp000_erp005,Score BO L20 R20>=0.00 ER20>=0.05,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",45,14301,14301,0.41808265156282776,0.41808265156282776,0.0041747755667622295,0.0041747755667622295,-0.0036048151907858133,-0.0036048151907858133,4.071362815463658e+20,59.70346538026664,-0.9999999995436906,-0.9999999995436906,-0.30918057369408336,-0.029892429744664883,19.37074330466401,19.37074330466401,1.3883835551792632,0.9775540172015943,0.022445982798405706,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.0034385361763734123,-0.009200423554009265,1.2645898326492906,0.42637760134281816,-0.004250299606739531,8,8,1.0,0.0022945582465563994,1.2020805732869533,2023,2023,5,5,0.8,5,0.8,4,0.75,True,Pass,,-0.00463774106762138,-0.003511197507412687,-0.9999999999700301,-0.999999992896014,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,21
score_bo_l20_rp000_erp015__first_signal__low10,Score BO L20 R20>=0.00 ER20>=0.15 / First signal / Low10 trailing,score_bo_l20_rp000_erp015,Score BO L20 R20>=0.00 ER20>=0.15,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",26,12995,12995,0.42577914582531745,0.42577914582531745,0.004134423127159861,0.004134423127159861,-0.0035267700420339426,-0.0035267700420339426,3.9236220939892664e+18,53.72682853744239,-0.9999999940661907,-0.9999999940661907,-0.30918057369408336,-0.02990835036355683,19.70681031165833,19.70681031165833,1.386003015346862,0.9760677183532128,0.023932281646787224,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.0031715390219753193,-0.009562855446986623,1.251736774850181,0.39729580163484224,-0.0037547940088848413,8,8,1.0,0.002337583407327487,1.2072607084624476,2023,2023,5,5,0.8,5,0.8,4,0.75,True,Pass,,-0.004633658101683145,-0.0034400457215797414,-0.9999999995231832,-0.999999988259982,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,22
score_bo_l20_rm002_erp005__first_signal__low10,Score BO L20 R20>=-0.02 ER20>=0.05 / First signal / Low10 trailing,score_bo_l20_rm002_erp005,Score BO L20 R20>=-0.02 ER20>=0.05,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",45,14301,14301,0.41808265156282776,0.41808265156282776,0.0041747755667622295,0.0041747755667622295,-0.0036048151907858133,-0.0036048151907858133,4.071362815463658e+20,59.70346538026664,-0.9999999995436906,-0.9999999995436906,-0.30918057369408336,-0.029892429744664883,19.37074330466401,19.37074330466401,1.3883835551792632,0.9775540172015943,0.022445982798405706,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.0034385361763734123,-0.009200423554009265,1.2645898326492906,0.42637760134281816,-0.004250299606739531,8,8,1.0,0.0022945582465563994,1.2020805732869533,2023,2023,4,4,0.75,4,0.75,3,0.6666666666666666,True,Pass,,-0.004292331906598499,-0.003511197507412687,-0.9999999999700301,-0.9999999953333731,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,23
score_bo_l20_rm002_erp015__first_signal__low10,Score BO L20 R20>=-0.02 ER20>=0.15 / First signal / Low10 trailing,score_bo_l20_rm002_erp015,Score BO L20 R20>=-0.02 ER20>=0.15,first_signal,First signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",26,12995,12995,0.42577914582531745,0.42577914582531745,0.004134423127159861,0.004134423127159861,-0.0035267700420339426,-0.0035267700420339426,3.9236220939892664e+18,53.72682853744239,-0.9999999940661907,-0.9999999940661907,-0.30918057369408336,-0.02990835036355683,19.70681031165833,19.70681031165833,1.386003015346862,0.9760677183532128,0.023932281646787224,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.0031715390219753193,-0.009562855446986623,1.251736774850181,0.39729580163484224,-0.0037547940088848413,8,8,1.0,0.002337583407327487,1.2072607084624476,2023,2023,4,4,0.75,4,0.75,3,0.6666666666666666,True,Pass,,-0.0042192417517823416,-0.0034400457215797414,-0.9999999995231832,-0.9999999940661907,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,24
score_bo_l40_rp002_erp005__signal_3d_confirm__ma50,Score BO L40 R20>=0.02 ER20>=0.05 / Signal 3D confirm / MA50 trailing,score_bo_l40_rp002_erp005,Score BO L40 R20>=0.02 ER20>=0.05,signal_3d_confirm,Signal 3D confirm,ma50,MA50 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 3거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: MA50을 price stop으로 사용합니다. 느리지만 noise가 적은 stop입니다.",0,2947,2947,0.4489311163895487,0.4489311163895487,0.007888903793754995,0.007888903793754995,-0.007084939760766072,-0.007084939760766072,14679084.030345134,23.24859948019597,-0.9999999996727026,-0.9999999996727026,-0.4620410650511302,-0.05402260331797841,34.269087207329484,34.269087207329484,1.406364969048872,0.825246012894469,0.17475398710553106,True,True,Pass,Pass,Pass,Diagnostic,Pass,True,Pass,,Pass,8,5,0.625,0.625,0.012897481896925368,-0.028405259151176133,2.009182605375348,0.16032198010580498,0.0026616228500935552,8,7,0.875,0.003772290503701893,1.1948003070253628,2020,2020,3,3,1.0,3,1.0,3,1.0,True,Pass,,-0.009816415023730983,-0.002836745155313956,-0.9999999999955246,-0.9999999996276518,Pass,True,4,Pass,Qualified,All mandatory provisional gates pass.,1,Qualified,1,Not available,25
